2026-04-03 09:49:33,292 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_VOLUME {"admin":"testuser","owner":"testuser","volume":"vol1","creationTime":"1775209773191","modificationTime":"1775209773191","quotaInBytes":"-1","quotaInNamespace":"-1","usedNamespace":"0","objectID":"-9223372036854774528","updateID":"5","Transaction":"5"} | ret=SUCCESS |  
2026-04-03 09:52:09,800 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/399","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6818"} | ret=SUCCESS |  
2026-04-03 09:52:09,818 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/400","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6819"} | ret=SUCCESS |  
2026-04-03 09:52:09,824 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/400","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6820"} | ret=SUCCESS |  
2026-04-03 09:52:09,837 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/401","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6821"} | ret=SUCCESS |  
2026-04-03 09:52:09,844 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/401","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6822"} | ret=SUCCESS |  
2026-04-03 09:52:09,858 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/402","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6823"} | ret=SUCCESS |  
2026-04-03 09:52:09,865 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/402","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6824"} | ret=SUCCESS |  
2026-04-03 09:52:09,884 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/403","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6825"} | ret=SUCCESS |  
2026-04-03 09:52:09,890 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/403","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6826"} | ret=SUCCESS |  
2026-04-03 09:52:09,903 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/404","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6827"} | ret=SUCCESS |  
2026-04-03 09:52:09,908 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/404","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6828"} | ret=SUCCESS |  
2026-04-03 09:52:09,921 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/405","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6829"} | ret=SUCCESS |  
2026-04-03 09:52:09,928 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/405","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6830"} | ret=SUCCESS |  
2026-04-03 09:52:09,944 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/406","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6831"} | ret=SUCCESS |  
2026-04-03 09:52:09,953 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/406","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6832"} | ret=SUCCESS |  
2026-04-03 09:52:09,975 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/407","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6833"} | ret=SUCCESS |  
2026-04-03 09:52:09,980 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/407","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6834"} | ret=SUCCESS |  
2026-04-03 09:52:09,995 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/408","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6835"} | ret=SUCCESS |  
2026-04-03 09:52:10,001 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/408","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6836"} | ret=SUCCESS |  
2026-04-03 09:52:10,018 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/409","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6837"} | ret=SUCCESS |  
2026-04-03 09:52:10,023 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/409","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6838"} | ret=SUCCESS |  
2026-04-03 09:52:10,036 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/410","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6839"} | ret=SUCCESS |  
2026-04-03 09:52:10,042 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/410","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6840"} | ret=SUCCESS |  
2026-04-03 09:52:10,055 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/411","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6841"} | ret=SUCCESS |  
2026-04-03 09:52:10,061 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/411","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6842"} | ret=SUCCESS |  
2026-04-03 09:52:10,077 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/412","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6843"} | ret=SUCCESS |  
2026-04-03 09:52:10,084 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/412","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6844"} | ret=SUCCESS |  
2026-04-03 09:52:10,097 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/413","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6845"} | ret=SUCCESS |  
2026-04-03 09:52:10,104 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/413","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6846"} | ret=SUCCESS |  
2026-04-03 09:52:10,117 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/414","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6847"} | ret=SUCCESS |  
2026-04-03 09:52:10,123 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/414","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6848"} | ret=SUCCESS |  
2026-04-03 09:52:10,141 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/415","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6849"} | ret=SUCCESS |  
2026-04-03 09:52:10,146 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/415","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6850"} | ret=SUCCESS |  
2026-04-03 09:52:10,159 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/416","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6851"} | ret=SUCCESS |  
2026-04-03 09:52:10,165 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/416","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6852"} | ret=SUCCESS |  
2026-04-03 09:52:10,182 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/417","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6853"} | ret=SUCCESS |  
2026-04-03 09:52:10,187 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/417","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6854"} | ret=SUCCESS |  
2026-04-03 09:52:10,200 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/418","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6855"} | ret=SUCCESS |  
2026-04-03 09:52:10,205 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/418","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6856"} | ret=SUCCESS |  
2026-04-03 09:52:10,221 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/419","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6857"} | ret=SUCCESS |  
2026-04-03 09:52:10,228 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/419","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6858"} | ret=SUCCESS |  
2026-04-03 09:52:10,241 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/420","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6859"} | ret=SUCCESS |  
2026-04-03 09:52:10,247 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/420","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6860"} | ret=SUCCESS |  
2026-04-03 09:52:10,260 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/421","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6861"} | ret=SUCCESS |  
2026-04-03 09:52:10,265 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/421","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6862"} | ret=SUCCESS |  
2026-04-03 09:52:10,280 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/422","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6863"} | ret=SUCCESS |  
2026-04-03 09:52:10,286 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/422","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6864"} | ret=SUCCESS |  
2026-04-03 09:52:10,299 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/423","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6865"} | ret=SUCCESS |  
2026-04-03 09:52:10,304 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/423","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6866"} | ret=SUCCESS |  
2026-04-03 09:52:10,322 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/424","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6867"} | ret=SUCCESS |  
2026-04-03 09:52:10,342 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/424","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6868"} | ret=SUCCESS |  
2026-04-03 09:52:10,359 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/425","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6869"} | ret=SUCCESS |  
2026-04-03 09:52:10,366 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/425","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6870"} | ret=SUCCESS |  
2026-04-03 09:52:10,386 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/426","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6871"} | ret=SUCCESS |  
2026-04-03 09:52:10,394 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/426","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6872"} | ret=SUCCESS |  
2026-04-03 09:52:10,411 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/427","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6873"} | ret=SUCCESS |  
2026-04-03 09:52:10,418 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/427","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6874"} | ret=SUCCESS |  
2026-04-03 09:52:10,453 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/428","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6875"} | ret=SUCCESS |  
2026-04-03 09:52:10,461 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/428","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6876"} | ret=SUCCESS |  
2026-04-03 09:52:10,482 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/429","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6877"} | ret=SUCCESS |  
2026-04-03 09:52:10,490 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/429","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6878"} | ret=SUCCESS |  
2026-04-03 09:52:10,513 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/430","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6879"} | ret=SUCCESS |  
2026-04-03 09:52:10,518 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/430","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6880"} | ret=SUCCESS |  
2026-04-03 09:52:10,549 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/431","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6881"} | ret=SUCCESS |  
2026-04-03 09:52:10,553 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/431","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6882"} | ret=SUCCESS |  
2026-04-03 09:52:10,569 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/432","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6883"} | ret=SUCCESS |  
2026-04-03 09:52:10,577 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/432","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6884"} | ret=SUCCESS |  
2026-04-03 09:52:10,595 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/433","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6885"} | ret=SUCCESS |  
2026-04-03 09:52:10,602 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/433","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6886"} | ret=SUCCESS |  
2026-04-03 09:52:10,620 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/434","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6887"} | ret=SUCCESS |  
2026-04-03 09:52:10,627 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/434","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6888"} | ret=SUCCESS |  
2026-04-03 09:52:10,644 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/435","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6889"} | ret=SUCCESS |  
2026-04-03 09:52:10,649 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/435","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6890"} | ret=SUCCESS |  
2026-04-03 09:52:10,664 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/436","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6891"} | ret=SUCCESS |  
2026-04-03 09:52:10,671 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/436","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6892"} | ret=SUCCESS |  
2026-04-03 09:52:10,689 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/437","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6893"} | ret=SUCCESS |  
2026-04-03 09:52:10,698 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/437","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6894"} | ret=SUCCESS |  
2026-04-03 09:52:10,712 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/438","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6895"} | ret=SUCCESS |  
2026-04-03 09:52:10,718 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/438","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6896"} | ret=SUCCESS |  
2026-04-03 09:52:10,733 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/439","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6897"} | ret=SUCCESS |  
2026-04-03 09:52:10,740 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/439","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6898"} | ret=SUCCESS |  
2026-04-03 09:52:10,757 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/440","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6899"} | ret=SUCCESS |  
2026-04-03 09:52:10,764 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/440","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6900"} | ret=SUCCESS |  
2026-04-03 09:52:10,783 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/441","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6901"} | ret=SUCCESS |  
2026-04-03 09:52:10,789 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/441","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6902"} | ret=SUCCESS |  
