2026-08-18 18:56:30,879 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/s3g@EXAMPLE.COM"} | ret=SUCCESS |  
2026-08-18 18:59:42,893 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1902"} | ret=SUCCESS |  
2026-08-18 18:59:43,004 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1903"} | ret=SUCCESS |  
2026-08-18 18:59:43,019 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1904"} | ret=SUCCESS |  
2026-08-18 18:59:43,112 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1905"} | ret=SUCCESS |  
2026-08-18 18:59:43,121 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1906"} | ret=SUCCESS |  
2026-08-18 18:59:43,156 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1907"} | ret=SUCCESS |  
2026-08-18 18:59:43,195 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1908"} | ret=SUCCESS |  
2026-08-18 18:59:43,292 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1909"} | ret=SUCCESS |  
2026-08-18 18:59:43,301 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1910"} | ret=SUCCESS |  
2026-08-18 18:59:43,396 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1911"} | ret=SUCCESS |  
2026-08-18 18:59:43,402 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1912"} | ret=SUCCESS |  
2026-08-18 18:59:43,432 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1913"} | ret=SUCCESS |  
2026-08-18 18:59:43,471 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1914"} | ret=SUCCESS |  
2026-08-18 18:59:43,658 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1915"} | ret=SUCCESS |  
2026-08-18 18:59:43,675 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1916"} | ret=SUCCESS |  
2026-08-18 18:59:43,749 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1917"} | ret=SUCCESS |  
2026-08-18 18:59:43,753 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1918"} | ret=SUCCESS |  
2026-08-18 18:59:43,780 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1919"} | ret=SUCCESS |  
2026-08-18 18:59:43,815 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1920"} | ret=SUCCESS |  
2026-08-18 18:59:43,876 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1921"} | ret=SUCCESS |  
2026-08-18 18:59:43,887 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1922"} | ret=SUCCESS |  
2026-08-18 18:59:43,952 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1923"} | ret=SUCCESS |  
2026-08-18 18:59:43,956 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1924"} | ret=SUCCESS |  
2026-08-18 18:59:43,986 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1925"} | ret=SUCCESS |  
2026-08-18 18:59:44,011 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1926"} | ret=SUCCESS |  
2026-08-18 18:59:44,106 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1927"} | ret=SUCCESS |  
2026-08-18 18:59:44,120 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1928"} | ret=SUCCESS |  
2026-08-18 18:59:44,186 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1929"} | ret=SUCCESS |  
2026-08-18 18:59:44,191 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1930"} | ret=SUCCESS |  
2026-08-18 18:59:44,216 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1931"} | ret=SUCCESS |  
2026-08-18 18:59:44,269 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1932"} | ret=SUCCESS |  
2026-08-18 18:59:44,393 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1933"} | ret=SUCCESS |  
2026-08-18 18:59:44,406 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1934"} | ret=SUCCESS |  
2026-08-18 18:59:44,477 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1935"} | ret=SUCCESS |  
2026-08-18 18:59:44,489 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1936"} | ret=SUCCESS |  
2026-08-18 18:59:44,533 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1937"} | ret=SUCCESS |  
2026-08-18 18:59:44,571 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1938"} | ret=SUCCESS |  
2026-08-18 18:59:44,645 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1939"} | ret=SUCCESS |  
2026-08-18 18:59:44,658 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1940"} | ret=SUCCESS |  
2026-08-18 18:59:44,722 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1941"} | ret=SUCCESS |  
2026-08-18 18:59:44,728 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1942"} | ret=SUCCESS |  
2026-08-18 18:59:44,759 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1943"} | ret=SUCCESS |  
2026-08-18 18:59:44,788 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1944"} | ret=SUCCESS |  
2026-08-18 18:59:44,880 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1945"} | ret=SUCCESS |  
2026-08-18 18:59:44,893 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1946"} | ret=SUCCESS |  
2026-08-18 18:59:44,969 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1947"} | ret=SUCCESS |  
2026-08-18 18:59:44,976 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1948"} | ret=SUCCESS |  
2026-08-18 18:59:45,011 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1949"} | ret=SUCCESS |  
2026-08-18 18:59:45,050 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1950"} | ret=SUCCESS |  
2026-08-18 18:59:45,139 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1951"} | ret=SUCCESS |  
2026-08-18 18:59:45,151 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1952"} | ret=SUCCESS |  
2026-08-18 18:59:45,215 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1953"} | ret=SUCCESS |  
2026-08-18 18:59:45,219 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1954"} | ret=SUCCESS |  
2026-08-18 18:59:45,243 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1955"} | ret=SUCCESS |  
2026-08-18 18:59:45,274 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1956"} | ret=SUCCESS |  
2026-08-18 18:59:45,361 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1957"} | ret=SUCCESS |  
2026-08-18 18:59:45,371 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1958"} | ret=SUCCESS |  
2026-08-18 18:59:45,450 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1959"} | ret=SUCCESS |  
2026-08-18 18:59:45,455 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1960"} | ret=SUCCESS |  
2026-08-18 18:59:45,484 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1961"} | ret=SUCCESS |  
2026-08-18 18:59:45,520 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1962"} | ret=SUCCESS |  
2026-08-18 18:59:45,588 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1963"} | ret=SUCCESS |  
2026-08-18 18:59:45,596 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1964"} | ret=SUCCESS |  
2026-08-18 18:59:45,667 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1965"} | ret=SUCCESS |  
2026-08-18 18:59:45,674 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1966"} | ret=SUCCESS |  
2026-08-18 18:59:45,729 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1967"} | ret=SUCCESS |  
2026-08-18 18:59:45,785 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1968"} | ret=SUCCESS |  
2026-08-18 18:59:45,871 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1969"} | ret=SUCCESS |  
2026-08-18 18:59:45,884 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1970"} | ret=SUCCESS |  
2026-08-18 18:59:45,953 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1971"} | ret=SUCCESS |  
2026-08-18 18:59:45,959 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"1972"} | ret=SUCCESS |  
2026-08-18 18:59:45,987 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"1973"} | ret=SUCCESS |  
2026-08-18 18:59:46,017 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"NONE","Transaction":"1974"} | ret=SUCCESS |  
2026-08-18 18:59:46,100 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationType":"RATIS","replicationFactor":"THREE","ETag":"77910e2577fdd34ab9761d28b75adb5a","Transaction":"1975"} | ret=SUCCESS |  
2026-08-18 18:59:46,109 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/vectored_file.txt","dataSize":"131072","replicationConfig":"RATIS/THREE","Transaction":"1976"} | ret=SUCCESS |  
2026-08-18 18:59:46,167 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"obs-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"1977"} | ret=SUCCESS |  
